date,platform,entity,metric,value
2026-05-21,Facebook,page,comments,5
2026-05-22,Facebook,page,comments,4
2026-05-23,Facebook,page,comments,4
2026-05-24,Facebook,page,comments,4
2026-05-25,Facebook,page,comments,5
2026-05-26,Facebook,page,comments,6
2026-05-27,Facebook,page,comments,5
2026-05-28,Facebook,page,comments,4
2026-05-29,Facebook,page,comments,4
2026-05-30,Facebook,page,comments,4
2026-05-31,Facebook,page,comments,5
2026-06-01,Facebook,page,comments,5
2026-06-02,Facebook,page,comments,6
2026-06-03,Facebook,page,comments,6
2026-06-04,Facebook,page,comments,6
2026-06-05,Facebook,page,comments,5
2026-06-06,Facebook,page,comments,4
2026-06-07,Facebook,page,comments,5
2026-06-08,Facebook,page,comments,5
2026-06-09,Facebook,page,comments,6
2026-06-10,Facebook,page,comments,6
2026-06-11,Facebook,page,comments,5
2026-06-12,Facebook,page,comments,5
2026-06-13,Facebook,page,comments,6
2026-06-14,Facebook,page,comments,5
2026-06-15,Facebook,page,comments,5
2026-06-16,Facebook,page,comments,6
2026-06-17,Facebook,page,comments,6
2026-06-18,Facebook,page,comments,5
2026-06-19,Facebook,page,comments,5
2026-06-20,Facebook,page,comments,5
2026-06-21,Facebook,page,comments,5
2026-06-22,Facebook,page,comments,6
2026-06-23,Facebook,page,comments,6
2026-06-24,Facebook,page,comments,6
2026-06-25,Facebook,page,comments,6
2026-06-26,Facebook,page,comments,5
2026-06-27,Facebook,page,comments,5
2026-06-28,Facebook,page,comments,5
2026-06-29,Facebook,page,comments,5
2026-06-30,Facebook,page,comments,5
2026-07-01,Facebook,page,comments,4
2026-07-02,Facebook,page,comments,5
2026-07-03,Facebook,page,comments,4
2026-07-04,Facebook,page,comments,5
2026-07-05,Facebook,page,comments,5
2026-07-06,Facebook,page,comments,6
2026-07-07,Facebook,page,comments,6
2026-07-08,Facebook,page,comments,6
2026-07-09,Facebook,page,comments,6
2026-07-10,Facebook,page,comments,6
2026-07-11,Facebook,page,comments,5
2026-07-12,Facebook,page,comments,5
2026-07-13,Facebook,page,comments,6
2026-07-14,Facebook,page,comments,6
2026-07-15,Facebook,page,comments,6
2026-07-16,Facebook,page,comments,6
2026-07-17,Facebook,page,comments,5
2026-07-18,Facebook,page,comments,6
2026-07-19,Facebook,page,comments,6
2026-07-20,Facebook,page,comments,7
2026-07-21,Facebook,page,comments,7
2026-07-22,Facebook,page,comments,6
2026-07-23,Facebook,page,comments,6
2026-07-24,Facebook,page,comments,6
2026-07-25,Facebook,page,comments,6
2026-07-26,Facebook,page,comments,6
2026-07-27,Facebook,page,comments,6
2026-07-28,Facebook,page,comments,6
2026-07-29,Facebook,page,comments,5
2026-07-30,Facebook,page,comments,5
2026-07-31,Facebook,page,comments,5
2026-08-01,Facebook,page,comments,5
2026-08-02,Facebook,page,comments,6
2026-08-03,Facebook,page,comments,7
2026-08-04,Facebook,page,comments,7
2026-08-05,Facebook,page,comments,7
2026-08-06,Facebook,page,comments,6
2026-08-07,Facebook,page,comments,6
2026-08-08,Facebook,page,comments,6
2026-08-09,Facebook,page,comments,5
2026-08-10,Facebook,page,comments,6
2026-08-11,Facebook,page,comments,6
2026-08-12,Facebook,page,comments,6
2026-08-13,Facebook,page,comments,5
2026-08-14,Facebook,page,comments,6
2026-08-15,Facebook,page,comments,6
2026-08-16,Facebook,page,comments,6
2026-08-17,Facebook,page,comments,6
2026-08-18,Facebook,page,comments,5
2026-08-19,Facebook,page,comments,5
2026-08-20,Facebook,page,comments,5
2026-08-21,Facebook,page,comments,5
2026-08-22,Facebook,page,comments,5
2026-08-23,Facebook,page,comments,6
2026-08-24,Facebook,page,comments,6
2026-08-25,Facebook,page,comments,6
2026-08-26,Facebook,page,comments,6
2026-08-27,Facebook,page,comments,7
2026-08-28,Facebook,page,comments,7
2026-08-29,Facebook,page,comments,6
2026-08-30,Facebook,page,comments,6
2026-08-31,Facebook,page,comments,6
2026-09-01,Facebook,page,comments,6
2026-09-02,Facebook,page,comments,7
2026-09-03,Facebook,page,comments,7
2026-09-04,Facebook,page,comments,6
2026-09-05,Facebook,page,comments,6
2026-09-06,Facebook,page,comments,6
2026-09-07,Facebook,page,comments,6
2026-09-08,Facebook,page,comments,6
2026-09-09,Facebook,page,comments,5
2026-09-10,Facebook,page,comments,6
2026-09-11,Facebook,page,comments,5
2026-09-12,Facebook,page,comments,6
2026-09-13,Facebook,page,comments,6
2026-09-14,Facebook,page,comments,5
2026-05-18,Facebook,page,shares,4
2026-05-19,Facebook,page,shares,4
2026-05-20,Facebook,page,shares,4
2026-05-21,Facebook,page,shares,4
2026-05-22,Facebook,page,shares,4
2026-05-23,Facebook,page,shares,3
2026-05-24,Facebook,page,shares,3
2026-05-25,Facebook,page,shares,4
2026-05-26,Facebook,page,shares,4
2026-05-27,Facebook,page,shares,4
2026-05-28,Facebook,page,shares,4
2026-05-29,Facebook,page,shares,3
2026-05-30,Facebook,page,shares,4
2026-05-31,Facebook,page,shares,4
2026-06-01,Facebook,page,shares,4
2026-06-02,Facebook,page,shares,4
2026-06-03,Facebook,page,shares,4
2026-06-04,Facebook,page,shares,4
2026-06-05,Facebook,page,shares,3
2026-06-06,Facebook,page,shares,3
2026-06-07,Facebook,page,shares,4
2026-06-08,Facebook,page,shares,4
2026-06-09,Facebook,page,shares,4
2026-06-10,Facebook,page,shares,4
2026-06-11,Facebook,page,shares,3
2026-06-12,Facebook,page,shares,3
2026-06-13,Facebook,page,shares,3
2026-06-14,Facebook,page,shares,3
2026-06-15,Facebook,page,shares,4
2026-06-16,Facebook,page,shares,5
2026-06-17,Facebook,page,shares,5
2026-06-18,Facebook,page,shares,4
2026-06-19,Facebook,page,shares,4
2026-06-20,Facebook,page,shares,4
2026-06-21,Facebook,page,shares,4
2026-06-22,Facebook,page,shares,4
2026-06-23,Facebook,page,shares,4
2026-06-24,Facebook,page,shares,4
2026-06-25,Facebook,page,shares,4
2026-06-26,Facebook,page,shares,4
2026-06-27,Facebook,page,shares,4
2026-06-28,Facebook,page,shares,4
2026-06-29,Facebook,page,shares,4
2026-06-30,Facebook,page,shares,4
2026-07-01,Facebook,page,shares,5
2026-07-02,Facebook,page,shares,5
2026-07-03,Facebook,page,shares,4
2026-07-04,Facebook,page,shares,4
2026-07-05,Facebook,page,shares,4
2026-07-06,Facebook,page,shares,5
2026-07-07,Facebook,page,shares,5
2026-07-08,Facebook,page,shares,5
2026-07-09,Facebook,page,shares,5
2026-07-10,Facebook,page,shares,5
2026-07-11,Facebook,page,shares,5
2026-07-12,Facebook,page,shares,4
2026-07-13,Facebook,page,shares,4
2026-07-14,Facebook,page,shares,5
2026-07-15,Facebook,page,shares,5
2026-07-16,Facebook,page,shares,5
2026-07-17,Facebook,page,shares,5
2026-07-18,Facebook,page,shares,4
2026-07-19,Facebook,page,shares,4
2026-07-20,Facebook,page,shares,4
2026-07-21,Facebook,page,shares,5
2026-07-22,Facebook,page,shares,5
2026-07-23,Facebook,page,shares,5
2026-07-24,Facebook,page,shares,4
2026-07-25,Facebook,page,shares,4
2026-07-26,Facebook,page,shares,4
2026-07-27,Facebook,page,shares,5
2026-07-28,Facebook,page,shares,5
2026-07-29,Facebook,page,shares,5
2026-07-30,Facebook,page,shares,5
2026-07-31,Facebook,page,shares,5
2026-08-01,Facebook,page,shares,5
2026-08-02,Facebook,page,shares,5
2026-08-03,Facebook,page,shares,5
2026-08-04,Facebook,page,shares,6
2026-08-05,Facebook,page,shares,5
2026-08-06,Facebook,page,shares,5
2026-08-07,Facebook,page,shares,5
2026-08-08,Facebook,page,shares,5
2026-08-09,Facebook,page,shares,4
2026-08-10,Facebook,page,shares,5
2026-08-11,Facebook,page,shares,5
2026-08-12,Facebook,page,shares,5
2026-08-13,Facebook,page,shares,5
2026-08-14,Facebook,page,shares,5
2026-08-15,Facebook,page,shares,5
2026-08-16,Facebook,page,shares,5
2026-08-17,Facebook,page,shares,5
2026-08-18,Facebook,page,shares,6
2026-08-19,Facebook,page,shares,6
2026-08-20,Facebook,page,shares,6
2026-08-21,Facebook,page,shares,5
2026-08-22,Facebook,page,shares,5
2026-08-23,Facebook,page,shares,5
2026-08-24,Facebook,page,shares,5
2026-08-25,Facebook,page,shares,6
2026-08-26,Facebook,page,shares,5
2026-08-27,Facebook,page,shares,5
2026-08-28,Facebook,page,shares,5
2026-08-29,Facebook,page,shares,4
2026-08-30,Facebook,page,shares,4
2026-08-31,Facebook,page,shares,5
2026-09-01,Facebook,page,shares,4
2026-09-02,Facebook,page,shares,5
2026-09-03,Facebook,page,shares,4
2026-09-04,Facebook,page,shares,5
2026-09-05,Facebook,page,shares,5
2026-09-06,Facebook,page,shares,5
2026-09-07,Facebook,page,shares,5
2026-09-08,Facebook,page,shares,6
2026-09-09,Facebook,page,shares,6
2026-09-10,Facebook,page,shares,5
2026-09-11,Facebook,page,shares,5
2026-09-12,Facebook,page,shares,5
2026-09-13,Facebook,page,shares,5
2026-09-14,Facebook,page,shares,5
2026-05-18,Facebook,page,link_clicks,14
2026-05-19,Facebook,page,link_clicks,15
2026-05-20,Facebook,page,link_clicks,14
2026-05-21,Facebook,page,link_clicks,12
2026-05-22,Facebook,page,link_clicks,10
2026-05-23,Facebook,page,link_clicks,10
2026-05-24,Facebook,page,link_clicks,12
2026-05-25,Facebook,page,link_clicks,13
2026-05-26,Facebook,page,link_clicks,12
2026-05-27,Facebook,page,link_clicks,13
2026-05-28,Facebook,page,link_clicks,11
2026-05-29,Facebook,page,link_clicks,12
2026-05-30,Facebook,page,link_clicks,13
2026-05-31,Facebook,page,link_clicks,14
2026-06-01,Facebook,page,link_clicks,15
2026-06-02,Facebook,page,link_clicks,13
2026-06-03,Facebook,page,link_clicks,12
2026-06-04,Facebook,page,link_clicks,11
2026-06-05,Facebook,page,link_clicks,10
2026-06-06,Facebook,page,link_clicks,10
2026-06-07,Facebook,page,link_clicks,11
2026-06-08,Facebook,page,link_clicks,13
2026-06-09,Facebook,page,link_clicks,15
2026-06-10,Facebook,page,link_clicks,13
2026-06-11,Facebook,page,link_clicks,13
2026-06-12,Facebook,page,link_clicks,13
2026-06-13,Facebook,page,link_clicks,12
2026-06-14,Facebook,page,link_clicks,13
2026-06-15,Facebook,page,link_clicks,13
2026-06-16,Facebook,page,link_clicks,13
2026-06-17,Facebook,page,link_clicks,12
2026-06-18,Facebook,page,link_clicks,11
2026-06-19,Facebook,page,link_clicks,10
2026-06-20,Facebook,page,link_clicks,11
2026-06-21,Facebook,page,link_clicks,11
2026-06-22,Facebook,page,link_clicks,12
2026-06-23,Facebook,page,link_clicks,13
2026-06-24,Facebook,page,link_clicks,12
2026-06-25,Facebook,page,link_clicks,11
2026-06-26,Facebook,page,link_clicks,11
2026-06-27,Facebook,page,link_clicks,12
2026-06-28,Facebook,page,link_clicks,12
2026-06-29,Facebook,page,link_clicks,13
2026-06-30,Facebook,page,link_clicks,14
2026-07-01,Facebook,page,link_clicks,15
2026-07-02,Facebook,page,link_clicks,15
2026-07-03,Facebook,page,link_clicks,13
2026-07-04,Facebook,page,link_clicks,12
2026-07-05,Facebook,page,link_clicks,12
2026-07-06,Facebook,page,link_clicks,14
2026-07-07,Facebook,page,link_clicks,15
2026-07-08,Facebook,page,link_clicks,15
2026-07-09,Facebook,page,link_clicks,15
2026-07-10,Facebook,page,link_clicks,14
2026-07-11,Facebook,page,link_clicks,14
2026-07-12,Facebook,page,link_clicks,14
2026-07-13,Facebook,page,link_clicks,14
2026-07-14,Facebook,page,link_clicks,13
2026-07-15,Facebook,page,link_clicks,14
2026-07-16,Facebook,page,link_clicks,14
2026-07-17,Facebook,page,link_clicks,14
2026-07-18,Facebook,page,link_clicks,12
2026-07-19,Facebook,page,link_clicks,12
2026-07-20,Facebook,page,link_clicks,14
2026-07-21,Facebook,page,link_clicks,15
2026-07-22,Facebook,page,link_clicks,15
2026-07-23,Facebook,page,link_clicks,14
2026-07-24,Facebook,page,link_clicks,13
2026-07-25,Facebook,page,link_clicks,12
2026-07-26,Facebook,page,link_clicks,13
2026-07-27,Facebook,page,link_clicks,15
2026-07-28,Facebook,page,link_clicks,16
2026-07-29,Facebook,page,link_clicks,16
2026-07-30,Facebook,page,link_clicks,16
2026-07-31,Facebook,page,link_clicks,14
2026-08-01,Facebook,page,link_clicks,14
2026-08-02,Facebook,page,link_clicks,14
2026-08-03,Facebook,page,link_clicks,15
2026-08-04,Facebook,page,link_clicks,16
2026-08-05,Facebook,page,link_clicks,17
2026-08-06,Facebook,page,link_clicks,16
2026-08-07,Facebook,page,link_clicks,14
2026-08-08,Facebook,page,link_clicks,13
2026-08-09,Facebook,page,link_clicks,13
2026-08-10,Facebook,page,link_clicks,15
2026-08-11,Facebook,page,link_clicks,17
2026-08-12,Facebook,page,link_clicks,17
2026-08-13,Facebook,page,link_clicks,17
2026-08-14,Facebook,page,link_clicks,15
2026-08-15,Facebook,page,link_clicks,15
2026-08-16,Facebook,page,link_clicks,17
2026-08-17,Facebook,page,link_clicks,17
2026-08-18,Facebook,page,link_clicks,18
2026-08-19,Facebook,page,link_clicks,15
2026-08-20,Facebook,page,link_clicks,15
2026-08-21,Facebook,page,link_clicks,14
2026-08-22,Facebook,page,link_clicks,15
2026-08-23,Facebook,page,link_clicks,15
2026-08-24,Facebook,page,link_clicks,17
2026-08-25,Facebook,page,link_clicks,17
2026-08-26,Facebook,page,link_clicks,17
2026-08-27,Facebook,page,link_clicks,17
2026-08-28,Facebook,page,link_clicks,17
2026-08-29,Facebook,page,link_clicks,16
2026-08-30,Facebook,page,link_clicks,14
2026-08-31,Facebook,page,link_clicks,13
2026-09-01,Facebook,page,link_clicks,16
2026-09-02,Facebook,page,link_clicks,16
2026-09-03,Facebook,page,link_clicks,16
2026-09-04,Facebook,page,link_clicks,15
2026-09-05,Facebook,page,link_clicks,15
2026-09-06,Facebook,page,link_clicks,15
2026-09-07,Facebook,page,link_clicks,15
2026-09-08,Facebook,page,link_clicks,15
2026-09-09,Facebook,page,link_clicks,16
2026-09-10,Facebook,page,link_clicks,17
2026-09-11,Facebook,page,link_clicks,15
2026-09-12,Facebook,page,link_clicks,15
2026-09-13,Facebook,page,link_clicks,14
2026-09-14,Facebook,page,link_clicks,15
2026-05-18,Facebook,page,leads,2
2026-05-19,Facebook,page,leads,2
2026-05-20,Facebook,page,leads,2
2026-05-21,Facebook,page,leads,2
2026-05-22,Facebook,page,leads,2
2026-05-23,Facebook,page,leads,2
2026-05-24,Facebook,page,leads,2
2026-05-25,Facebook,page,leads,2
2026-05-26,Facebook,page,leads,2
2026-05-27,Facebook,page,leads,2
2026-05-28,Facebook,page,leads,2
2026-05-29,Facebook,page,leads,2
2026-05-30,Facebook,page,leads,2
2026-05-31,Facebook,page,leads,2
2026-06-01,Facebook,page,leads,2
2026-06-02,Facebook,page,leads,2
2026-06-03,Facebook,page,leads,2
2026-06-04,Facebook,page,leads,2
2026-06-05,Facebook,page,leads,2
2026-06-06,Facebook,page,leads,2
2026-06-07,Facebook,page,leads,2
2026-06-08,Facebook,page,leads,2
2026-06-09,Facebook,page,leads,2
2026-06-10,Facebook,page,leads,2
2026-06-11,Facebook,page,leads,2
2026-06-12,Facebook,page,leads,2
2026-06-13,Facebook,page,leads,2
2026-06-14,Facebook,page,leads,2
2026-06-15,Facebook,page,leads,2
2026-06-16,Facebook,page,leads,3
2026-06-17,Facebook,page,leads,2
2026-06-18,Facebook,page,leads,2
2026-06-19,Facebook,page,leads,2
2026-06-20,Facebook,page,leads,2
2026-06-21,Facebook,page,leads,2
2026-06-22,Facebook,page,leads,2
2026-06-23,Facebook,page,leads,2
2026-06-24,Facebook,page,leads,2
2026-06-25,Facebook,page,leads,2
2026-06-26,Facebook,page,leads,2
2026-06-27,Facebook,page,leads,2
2026-06-28,Facebook,page,leads,2
2026-06-29,Facebook,page,leads,2
2026-06-30,Facebook,page,leads,3
2026-07-01,Facebook,page,leads,3
2026-07-02,Facebook,page,leads,2
2026-07-03,Facebook,page,leads,2
2026-07-04,Facebook,page,leads,2
2026-07-05,Facebook,page,leads,2
2026-07-06,Facebook,page,leads,2
2026-07-07,Facebook,page,leads,3
2026-07-08,Facebook,page,leads,3
2026-07-09,Facebook,page,leads,3
2026-07-10,Facebook,page,leads,3
2026-07-11,Facebook,page,leads,2
2026-07-12,Facebook,page,leads,2
2026-07-13,Facebook,page,leads,2
2026-07-14,Facebook,page,leads,2
2026-07-15,Facebook,page,leads,2
2026-07-16,Facebook,page,leads,2
2026-07-17,Facebook,page,leads,2
2026-07-18,Facebook,page,leads,2
2026-07-19,Facebook,page,leads,2
2026-07-20,Facebook,page,leads,2
2026-07-21,Facebook,page,leads,2
2026-07-22,Facebook,page,leads,2
2026-07-23,Facebook,page,leads,3
2026-07-24,Facebook,page,leads,3
2026-07-25,Facebook,page,leads,3
2026-07-26,Facebook,page,leads,3
2026-07-27,Facebook,page,leads,2
2026-07-28,Facebook,page,leads,2
2026-07-29,Facebook,page,leads,2
2026-07-30,Facebook,page,leads,2
2026-07-31,Facebook,page,leads,2
2026-08-01,Facebook,page,leads,2
2026-08-02,Facebook,page,leads,2
2026-08-03,Facebook,page,leads,2
2026-08-04,Facebook,page,leads,2
2026-08-05,Facebook,page,leads,3
2026-08-06,Facebook,page,leads,2
2026-08-07,Facebook,page,leads,2
2026-08-08,Facebook,page,leads,2
2026-08-09,Facebook,page,leads,2
2026-08-10,Facebook,page,leads,3
2026-08-11,Facebook,page,leads,2
2026-08-12,Facebook,page,leads,2
2026-08-13,Facebook,page,leads,2
2026-08-14,Facebook,page,leads,2
2026-08-15,Facebook,page,leads,2
2026-08-16,Facebook,page,leads,2
2026-08-17,Facebook,page,leads,2
2026-08-18,Facebook,page,leads,2
2026-08-19,Facebook,page,leads,3
2026-08-20,Facebook,page,leads,2
2026-08-21,Facebook,page,leads,2
2026-08-22,Facebook,page,leads,2
2026-08-23,Facebook,page,leads,3
2026-08-24,Facebook,page,leads,3
2026-08-25,Facebook,page,leads,3
2026-08-26,Facebook,page,leads,2
2026-08-27,Facebook,page,leads,2
2026-08-28,Facebook,page,leads,2
2026-08-29,Facebook,page,leads,2
2026-08-30,Facebook,page,leads,3
2026-08-31,Facebook,page,leads,3
2026-09-01,Facebook,page,leads,3
2026-09-02,Facebook,page,leads,2
2026-09-03,Facebook,page,leads,2
2026-09-04,Facebook,page,leads,2
2026-09-05,Facebook,page,leads,2
2026-09-06,Facebook,page,leads,2
2026-09-07,Facebook,page,leads,3
2026-09-08,Facebook,page,leads,3
2026-09-09,Facebook,page,leads,2
2026-09-10,Facebook,page,leads,2
2026-09-11,Facebook,page,leads,2
2026-09-12,Facebook,page,leads,2
2026-09-13,Facebook,page,leads,2
2026-09-14,Facebook,page,leads,2
2026-05-18,Instagram,account,views,2188
2026-05-19,Instagram,account,views,2275
2026-05-20,Instagram,account,views,2160
2026-05-21,Instagram,account,views,2156
2026-05-22,Instagram,account,views,1959
2026-05-23,Instagram,account,views,1946
2026-05-24,Instagram,account,views,2222
2026-05-25,Instagram,account,views,2415
2026-05-26,Instagram,account,views,2220
2026-05-27,Instagram,account,views,1990
2026-05-28,Instagram,account,views,1940
2026-05-29,Instagram,account,views,2205
2026-05-30,Instagram,account,views,2036
2026-05-31,Instagram,account,views,2086
2026-06-01,Instagram,account,views,2178
2026-06-02,Instagram,account,views,2691
2026-06-03,Instagram,account,views,2443
2026-06-04,Instagram,account,views,2189
2026-06-05,Instagram,account,views,1699
2026-06-06,Instagram,account,views,1679
2026-06-07,Instagram,account,views,1662
2026-06-08,Instagram,account,views,1414
2026-06-09,Instagram,account,views,1518
2026-06-10,Instagram,account,views,1693
2026-06-11,Instagram,account,views,1959
2026-06-12,Instagram,account,views,2161
2026-06-13,Instagram,account,views,2050
2026-06-14,Instagram,account,views,2330
2026-06-15,Instagram,account,views,2239
2026-06-16,Instagram,account,views,2465
2026-06-17,Instagram,account,views,2332
2026-06-18,Instagram,account,views,2411
2026-06-19,Instagram,account,views,2201
2026-06-20,Instagram,account,views,2160
2026-06-21,Instagram,account,views,2071
2026-06-22,Instagram,account,views,2132
2026-06-23,Instagram,account,views,2240
2026-06-24,Instagram,account,views,2509
2026-06-25,Instagram,account,views,2450
2026-06-26,Instagram,account,views,2344
2026-06-27,Instagram,account,views,2124
2026-06-28,Instagram,account,views,2364
2026-06-29,Instagram,account,views,2424
2026-06-30,Instagram,account,views,2018
2026-07-01,Instagram,account,views,1935
2026-07-02,Instagram,account,views,1564
2026-07-03,Instagram,account,views,2011
2026-07-04,Instagram,account,views,1892
2026-07-05,Instagram,account,views,2382
2026-07-06,Instagram,account,views,2167
2026-07-07,Instagram,account,views,2022
2026-07-08,Instagram,account,views,1921
2026-07-09,Instagram,account,views,1986
2026-07-10,Instagram,account,views,2055
2026-07-11,Instagram,account,views,1960
2026-07-12,Instagram,account,views,2415
2026-07-13,Instagram,account,views,2725
2026-07-14,Instagram,account,views,2994
2026-07-15,Instagram,account,views,2717
2026-07-16,Instagram,account,views,2728
2026-07-17,Instagram,account,views,2433
2026-07-18,Instagram,account,views,1961
2026-07-19,Instagram,account,views,1766
2026-07-20,Instagram,account,views,2038
2026-07-21,Instagram,account,views,2279
2026-07-22,Instagram,account,views,2287
2026-07-23,Instagram,account,views,1989
2026-07-24,Instagram,account,views,2240
2026-07-25,Instagram,account,views,2299
2026-07-26,Instagram,account,views,2541
2026-07-27,Instagram,account,views,2556
2026-07-28,Instagram,account,views,2567
2026-07-29,Instagram,account,views,2503
2026-07-30,Instagram,account,views,2158
2026-07-31,Instagram,account,views,1750
2026-08-01,Instagram,account,views,1669
2026-08-02,Instagram,account,views,1937
2026-08-03,Instagram,account,views,2561
2026-08-04,Instagram,account,views,2919
2026-08-05,Instagram,account,views,3120
2026-08-06,Instagram,account,views,2701
2026-08-07,Instagram,account,views,2282
2026-08-08,Instagram,account,views,2031
2026-08-09,Instagram,account,views,2625
2026-08-10,Instagram,account,views,3044
2026-08-11,Instagram,account,views,3287
2026-08-12,Instagram,account,views,2831
2026-08-13,Instagram,account,views,2377
2026-08-14,Instagram,account,views,2190
2026-08-15,Instagram,account,views,2018
2026-08-16,Instagram,account,views,2159
2026-08-17,Instagram,account,views,2152
2026-08-18,Instagram,account,views,2707
2026-08-19,Instagram,account,views,2693
2026-08-20,Instagram,account,views,2262
2026-08-21,Instagram,account,views,1950
2026-08-22,Instagram,account,views,1829
2026-08-23,Instagram,account,views,2258
2026-08-24,Instagram,account,views,2297
2026-08-25,Instagram,account,views,2480
2026-08-26,Instagram,account,views,2609
2026-08-27,Instagram,account,views,2307
2026-08-28,Instagram,account,views,2160
2026-08-29,Instagram,account,views,2054
2026-08-30,Instagram,account,views,2239
2026-08-31,Instagram,account,views,2165
2026-09-01,Instagram,account,views,2310
2026-09-02,Instagram,account,views,2605
2026-09-03,Instagram,account,views,2801
2026-09-04,Instagram,account,views,2268
2026-09-05,Instagram,account,views,2109
2026-09-06,Instagram,account,views,1884
2026-09-07,Instagram,account,views,2366
2026-09-08,Instagram,account,views,2234
2026-09-09,Instagram,account,views,2322
2026-09-10,Instagram,account,views,2117
2026-09-11,Instagram,account,views,2125
2026-09-12,Instagram,account,views,2143
2026-09-13,Instagram,account,views,2363
2026-09-14,Instagram,account,views,2437
2026-05-18,Instagram,account,reach,1573
2026-05-19,Instagram,account,reach,1588
2026-05-20,Instagram,account,reach,1568
2026-05-21,Instagram,account,reach,1343
2026-05-22,Instagram,account,reach,1100
2026-05-23,Instagram,account,reach,1148
2026-05-24,Instagram,account,reach,1223
2026-05-25,Instagram,account,reach,1200
2026-05-26,Instagram,account,reach,1196
2026-05-27,Instagram,account,reach,1146
2026-05-28,Instagram,account,reach,1496
2026-05-29,Instagram,account,reach,1328
2026-05-30,Instagram,account,reach,1242
2026-05-31,Instagram,account,reach,1233
2026-06-01,Instagram,account,reach,1610
2026-06-02,Instagram,account,reach,1741
2026-06-03,Instagram,account,reach,1569
2026-06-04,Instagram,account,reach,1439
2026-06-05,Instagram,account,reach,1232
2026-06-06,Instagram,account,reach,1078
2026-06-07,Instagram,account,reach,1019
2026-06-08,Instagram,account,reach,1414
2026-06-09,Instagram,account,reach,1518
2026-06-10,Instagram,account,reach,1693
2026-06-11,Instagram,account,reach,1627
2026-06-12,Instagram,account,reach,1798
2026-06-13,Instagram,account,reach,1686
2026-06-14,Instagram,account,reach,1602
2026-06-15,Instagram,account,reach,1688
2026-06-16,Instagram,account,reach,1657
2026-06-17,Instagram,account,reach,1771
2026-06-18,Instagram,account,reach,1420
2026-06-19,Instagram,account,reach,1523
2026-06-20,Instagram,account,reach,1342
2026-06-21,Instagram,account,reach,1373
2026-06-22,Instagram,account,reach,1337
2026-06-23,Instagram,account,reach,1476
2026-06-24,Instagram,account,reach,1689
2026-06-25,Instagram,account,reach,1737
2026-06-26,Instagram,account,reach,1636
2026-06-27,Instagram,account,reach,1535
2026-06-28,Instagram,account,reach,1474
2026-06-29,Instagram,account,reach,1637
2026-06-30,Instagram,account,reach,1761
2026-07-01,Instagram,account,reach,1935
2026-07-02,Instagram,account,reach,1564
2026-07-03,Instagram,account,reach,1764
2026-07-04,Instagram,account,reach,1505
2026-07-05,Instagram,account,reach,1666
2026-07-06,Instagram,account,reach,1736
2026-07-07,Instagram,account,reach,1700
2026-07-08,Instagram,account,reach,1674
2026-07-09,Instagram,account,reach,1597
2026-07-10,Instagram,account,reach,1523
2026-07-11,Instagram,account,reach,1420
2026-07-12,Instagram,account,reach,1652
2026-07-13,Instagram,account,reach,1710
2026-07-14,Instagram,account,reach,1571
2026-07-15,Instagram,account,reach,1246
2026-07-16,Instagram,account,reach,1129
2026-07-17,Instagram,account,reach,1132
2026-07-18,Instagram,account,reach,1281
2026-07-19,Instagram,account,reach,1313
2026-07-20,Instagram,account,reach,1453
2026-07-21,Instagram,account,reach,1466
2026-07-22,Instagram,account,reach,1556
2026-07-23,Instagram,account,reach,1732
2026-07-24,Instagram,account,reach,1812
2026-07-25,Instagram,account,reach,1811
2026-07-26,Instagram,account,reach,1645
2026-07-27,Instagram,account,reach,1614
2026-07-28,Instagram,account,reach,1745
2026-07-29,Instagram,account,reach,1871
2026-07-30,Instagram,account,reach,1769
2026-07-31,Instagram,account,reach,1648
2026-08-01,Instagram,account,reach,1308
2026-08-02,Instagram,account,reach,1469
2026-08-03,Instagram,account,reach,1653
2026-08-04,Instagram,account,reach,1927
2026-08-05,Instagram,account,reach,2123
2026-08-06,Instagram,account,reach,1873
2026-08-07,Instagram,account,reach,1846
2026-08-08,Instagram,account,reach,1569
2026-08-09,Instagram,account,reach,1691
2026-08-10,Instagram,account,reach,1748
2026-08-11,Instagram,account,reach,1860
2026-08-12,Instagram,account,reach,1979
2026-08-13,Instagram,account,reach,2097
2026-08-14,Instagram,account,reach,1996
2026-08-15,Instagram,account,reach,1926
2026-08-16,Instagram,account,reach,1715
2026-08-17,Instagram,account,reach,1910
2026-08-18,Instagram,account,reach,1818
2026-08-19,Instagram,account,reach,2043
2026-08-20,Instagram,account,reach,2147
2026-08-21,Instagram,account,reach,1950
2026-08-22,Instagram,account,reach,1705
2026-08-23,Instagram,account,reach,1413
2026-08-24,Instagram,account,reach,1685
2026-08-25,Instagram,account,reach,2101
2026-08-26,Instagram,account,reach,2204
2026-08-27,Instagram,account,reach,2105
2026-08-28,Instagram,account,reach,1997
2026-08-29,Instagram,account,reach,2045
2026-08-30,Instagram,account,reach,2077
2026-08-31,Instagram,account,reach,2165
2026-09-01,Instagram,account,reach,2310
2026-09-02,Instagram,account,reach,2336
2026-09-03,Instagram,account,reach,2036
2026-09-04,Instagram,account,reach,1828
2026-09-05,Instagram,account,reach,1850
2026-09-06,Instagram,account,reach,1884
2026-09-07,Instagram,account,reach,2229
2026-09-08,Instagram,account,reach,2150
